"Event";"Round";"Heat";"Lap";"Bib";"Lane";"idStatus";"Time";"Result";"Rank";
   0;   0;   4;9999;"     3";  0; 1;  5017670;"    8:21.77  ";2
   0;   0;   4;9999;"     5";  0; 1;  5366550;"    8:56.66  ";7
   0;   0;   4;9999;"     6";  0; 1;  5171978;"    8:37.20  ";5
   0;   0;   4;9999;"    10";  0; 1;  5376854;"    8:57.69  ";8
   0;   0;   4;9999;"    13";  0; 1;  5416579;"    9:01.66  ";9
   0;   0;   4;9999;"    16";  0; 1;  5001969;"    8:20.20  ";1
   0;   0;   4;9999;"    21";  0; 1;  5217919;"    8:41.80  ";6
   0;   0;   4;9999;"    22";  0; 1;  5162892;"    8:36.29  ";4
   0;   0;   4;9999;"    24";  0; 1;  5567499;"    9:16.75  ";10
   0;   0;   4;9999;"    25";  0; 1;  5693737;"    9:29.38  ";11
   0;   0;   4;9999;"    26";  0; 1;  5150488;"    8:35.05  ";3
   0;   0;   4;9999;"   111";  0; 1;  5921265;"    9:52.13  ";12
   0;   0;  27;9999;"   344";  1; 1;   547691;"      54.77  ";3
   0;   0;  27;9999;"   156";  2; 1;   553914;"      55.40  ";4
   0;   0;  27;9999;"   209";  3; 1;   485657;"      48.57  ";1
   0;   0;  27;9999;"   163";  4; 1;   536393;"      53.64  ";2
   0;   0;   5;9999;"    58";  0; 1;  3311676;"    5:31.17  ";1
   0;   0;   5;9999;"    38";  0; 1;  3398917;"    5:39.90  ";2
   0;   0;   5;9999;"    83";  0; 1;  4861791;"    8:06.18  ";14
   0;   0;   5;9999;"    53";  0; 1;  4623126;"    7:42.32  ";13
   0;   0;   5;9999;"    75";  0; 1;  4435323;"    7:23.54  ";12
   0;   0;   5;9999;"   102";  0; 1;  4100702;"    6:50.08  ";11
   0;   0;   5;9999;"    45";  0; 1;  3976900;"    6:37.69  ";10
   0;   0;   5;9999;"    27";  0; 1;  3949670;"    6:34.97  ";9
   0;   0;   5;9999;"   253";  0; 1;  3921152;"    6:32.12  ";8
   0;   0;   5;9999;"    72";  0; 1;  3744815;"    6:14.49  ";7
   0;   0;   5;9999;"    29";  0; 1;  3701072;"    6:10.11  ";6
   0;   0;   5;9999;"   245";  0; 1;  3564054;"    5:56.41  ";5
   0;   0;   5;9999;"    30";  0; 1;  3557355;"    5:55.74  ";4
   0;   0;   5;9999;"    40";  0; 1;  3439335;"    5:43.94  ";3
