"Event";"Round";"Heat";"Lap";"Bib";"Lane";"idStatus";"Time";"Result";"Rank";
   0;   0;   4;9999;"     1";  0; 1;  1751165;"    2:55.12  ";7
   0;   0;   4;9999;"     5";  2; 1;  1733480;"    2:53.35  ";6
   0;   0;   4;9999;"     6";  3; 1;  1560320;"    2:36.04  ";3
   0;   0;   4;9999;"     2";  4; 1;  1513140;"    2:31.32  ";1
   0;   0;   4;9999;"     4";  5; 1;  1536685;"    2:33.67  ";2
   0;   0;   4;9999;"     7";  6; 1;  1565740;"    2:36.58  ";4
   0;   0;   4;9999;"     3";  7; 1;  1708900;"    2:50.89  ";5
   0;   0;  52;9999;"    67";  3; 1;   207595;"      20.76  ";5
   0;   0;  52;9999;"    70";  4; 1;   157005;"      15.71  ";1
   0;   0;  52;9999;"    68";  5; 1;   159920;"      16.00  ";2
   0;   0;  52;9999;"    65";  6; 1;   174785;"      17.48  ";3
   0;   0;  52;9999;"    66";  7; 1;   191410;"      19.15  ";4
   0;   0;  53;9999;"    61";  1; 1;    78580;"       7.86  ";5
   0;   0;  53;9999;"    62";  2; 1;    78710;"       7.88  ";7
   0;   0;  53;9999;"    60";  3; 1;    77905;"       7.80  ";3
   0;   0;  53;9999;"    63";  4; 1;    74555;"       7.46  ";1
   0;   0;  53;9999;"    51";  5; 1;    77115;"       7.72  ";2
   0;   0;  53;9999;"    54";  6; 1;    78620;"       7.87  ";6
   0;   0;  53;9999;"    57";  7; 1;    78510;"       7.86  ";4
   0;   0;  54;9999;"     0";  1; 1;    89222;"       8.93  ";5
   0;   0;  54;9999;"     0";  2; 1;    83212;"       8.33  ";3
   0;   0;  54;9999;"    87";  3; 1;    81442;"       8.15  ";2
   0;   0;  54;9999;"     0";  4; 1;    78202;"       7.83  ";1
   0;   0;  54;9999;"     0";  6; 1;    85127;"       8.52  ";4
   0;   0;  54;9999;"     0";  7; 1;    92032;"       9.21  ";7
   0;   0;  54;9999;"     0";  8; 1;    91747;"       9.18  ";6
   0;   0;  57;9999;"     0";  1; 1;    98580;"       9.86  ";5
   0;   0;  57;9999;"     0";  2; 2;        0;"       0.00  ";0
   0;   0;  57;9999;"     0";  3; 1;    83540;"       8.36  ";2
   0;   0;  57;9999;"     0";  4; 2;        0;"       0.00  ";0
   0;   0;  57;9999;"     0";  5; 1;    81060;"       8.11  ";1
   0;   0;  57;9999;"     0";  6; 1;    92120;"       9.22  ";4
   0;   0;  57;9999;"     0";  7; 1;    91940;"       9.20  ";3
   0;   0;  57;9999;"     0";  8; 1;   100050;"      10.01  ";6
   0;   0;  58;9999;"    88";  1; 1;   233211;"      23.33  ";7
   0;   0;  58;9999;"     0";  2; 1;   224341;"      22.44  ";5
   0;   0;  58;9999;"     0";  3; 1;   204516;"      20.46  ";3
   0;   0;  58;9999;"     0";  4; 1;   181001;"      18.11  ";1
   0;   0;  58;9999;"    87";  5; 1;   196326;"      19.64  ";2
   0;   0;  58;9999;"     0";  6; 1;   219116;"      21.92  ";4
   0;   0;  58;9999;"     0";  7; 1;   239416;"      23.95  ";8
   0;   0;  58;9999;"     0";  8; 1;   231456;"      23.15  ";6
   0;   0;  61;9999;"     0";  1; 1;   226469;"      22.65  ";2
   0;   0;  61;9999;"     0";  2; 1;   249069;"      24.91  ";4
   0;   0;  61;9999;"     0";  3; 1;   230929;"      23.10  ";3
   0;   0;  61;9999;"     0";  4; 2;        0;"       0.00  ";0
   0;   0;  61;9999;"     0";  5; 1;   201464;"      20.15  ";1
   0;   0;  61;9999;"     0";  6; 1;   250729;"      25.08  ";5
   0;   0;  62;9999;"    38";  1; 1;  1619056;"    2:41.91  ";2
   0;   0;  62;9999;"    30";  2; 1;  1650256;"    2:45.03  ";3
   0;   0;  62;9999;"    27";  3; 1;  1710601;"    2:51.07  ";8
   0;   0;  62;9999;"    49";  4; 1;  1705876;"    2:50.59  ";6
   0;   0;  62;9999;"    23";  5; 1;  1959986;"    3:16.00  ";12
   0;   0;  62;9999;"    41";  6; 1;  1843031;"    3:04.31  ";10
   0;   0;  62;9999;"    29";  7; 1;  2062306;"    3:26.24  ";13
   0;   0;  62;9999;"    39";  8; 1;  1897751;"    3:09.78  ";11
   0;   0;  62;9999;"    44";  9; 1;  1697311;"    2:49.74  ";5
   0;   0;  62;9999;"    26"; 10; 1;  1805231;"    3:00.53  ";9
   0;   0;  62;9999;"    50"; 11; 1;  1709631;"    2:50.97  ";7
   0;   0;  62;9999;"    43"; 12; 1;  1685151;"    2:48.52  ";4
   0;   0;  62;9999;"    40"; 13; 1;  1614016;"    2:41.41  ";1
   0;   0;  63;9999;"     1";  0; 1;  1751165;"    2:55.12  ";7
   0;   0;  63;9999;"     5";  2; 1;  1733480;"    2:53.35  ";6
   0;   0;  63;9999;"     6";  3; 1;  1560320;"    2:36.04  ";3
   0;   0;  63;9999;"     2";  4; 1;  1513140;"    2:31.32  ";1
   0;   0;  63;9999;"     4";  5; 1;  1536685;"    2:33.67  ";2
   0;   0;  63;9999;"     7";  6; 1;  1565740;"    2:36.58  ";4
   0;   0;  63;9999;"     3";  7; 1;  1708900;"    2:50.89  ";5
   0;   0;  64;9999;"    19";  1; 1;  1390742;"    2:19.08  ";1
   0;   0;  64;9999;"    21";  2; 1;  1568142;"    2:36.82  ";2
   0;   0;  64;9999;"    11";  3; 1;  1620252;"    2:42.03  ";5
   0;   0;  64;9999;"    22";  4; 1;  1713052;"    2:51.31  ";7
   0;   0;  64;9999;"     9";  6; 1;  1785302;"    2:58.54  ";10
   0;   0;  64;9999;"    13";  7; 1;  1695787;"    2:49.58  ";6
   0;   0;  64;9999;"    16";  8; 1;  1860617;"    3:06.07  ";11
   0;   0;  64;9999;"     8";  9; 1;  1733002;"    2:53.31  ";8
