"Event";"Round";"Heat";"Lap";"Bib";"Lane";"idStatus";"Time";"Result";"Rank";
   0;   0;   1;9999;"    20";  1; 1;    94438;"       9.45  ";5
   0;   0;   1;9999;"   380";  2; 1;    95278;"       9.53  ";6
   0;   0;   1;9999;"   172";  3; 1;    91573;"       9.16  ";1
   0;   0;   1;9999;"   294";  4; 1;    92168;"       9.22  ";3
   0;   0;   1;9999;"   152";  5; 2;        0;"       0.00  ";0
   0;   0;   1;9999;"   233";  6; 1;    92078;"       9.21  ";2
   0;   0;   1;9999;"    98";  7; 1;    93943;"       9.40  ";4
   0;   0;   1;9999;"   325";  8; 1;    99743;"       9.98  ";7
   0;   0;   2;9999;"   359";  1; 1;   104401;"      10.45  ";8
   0;   0;   2;9999;"   287";  2; 1;    98116;"       9.82  ";7
   0;   0;   2;9999;"   328";  3; 1;    92691;"       9.27  ";4
   0;   0;   2;9999;"   235";  4; 1;    92406;"       9.25  ";3
   0;   0;   2;9999;"    42";  5; 1;    92331;"       9.24  ";2
   0;   0;   2;9999;"   372";  6; 1;    90561;"       9.06  ";1
   0;   0;   2;9999;"   217";  7; 1;    95296;"       9.53  ";6
   0;   0;   2;9999;"   329";  8; 1;    94956;"       9.50  ";5
   0;   0;   3;9999;"   318";  2; 1;    98180;"       9.82  ";3
   0;   0;   3;9999;"   228";  3; 1;   106460;"      10.65  ";6
   0;   0;   3;9999;"   330";  4; 1;    97955;"       9.80  ";2
   0;   0;   3;9999;"   296";  5; 1;    99410;"       9.95  ";5
   0;   0;   3;9999;"   244";  6; 1;    99095;"       9.91  ";4
   0;   0;   3;9999;"    70";  7; 1;    92125;"       9.22  ";1
   0;   0;   4;9999;"   312";  3; 1;    86756;"       8.68  ";1
   0;   0;   4;9999;"   379";  4; 1;    87926;"       8.80  ";2
   0;   0;   4;9999;"   401";  5; 1;    91371;"       9.14  ";3
   0;   0;   5;9999;"    62";  2; 1;    84445;"       8.45  ";3
   0;   0;   5;9999;"   165";  3; 1;    95935;"       9.60  ";6
   0;   0;   5;9999;"    35";  4; 1;    81700;"       8.17  ";1
   0;   0;   5;9999;"    59";  5; 1;    83440;"       8.35  ";2
   0;   0;   5;9999;"    15";  6; 1;    87335;"       8.74  ";4
   0;   0;   5;9999;"   226";  7; 1;    88160;"       8.82  ";5
   0;   0;   6;9999;"   368";  2; 1;    90174;"       9.02  ";4
   0;   0;   6;9999;"    75";  3; 1;    89074;"       8.91  ";3
   0;   0;   6;9999;"    36";  4; 1;    87924;"       8.80  ";2
   0;   0;   6;9999;"   315";  5; 1;    87289;"       8.73  ";1
   0;   0;   6;9999;"    71";  6; 1;    92174;"       9.22  ";5
   0;   0;   6;9999;"   223";  7; 1;    93494;"       9.35  ";6
   0;   0;   7;9999;"   230";  1; 1;    81625;"       8.17  ";4
   0;   0;   7;9999;"   152";  2; 2;        0;"       0.00  ";0
   0;   0;   7;9999;"   153";  3; 2;        0;"       0.00  ";0
   0;   0;   7;9999;"   402";  4; 1;    78685;"       7.87  ";2
   0;   0;   7;9999;"   322";  5; 1;    78335;"       7.84  ";1
   0;   0;   7;9999;"    66";  6; 1;    80325;"       8.04  ";3
   0;   0;   7;9999;"   236";  7; 1;    83585;"       8.36  ";5
   0;   0;   7;9999;"    20";  8; 1;    83910;"       8.40  ";6
   0;   0;   8;9999;"   233";  1; 1;    83168;"       8.32  ";2
   0;   0;   8;9999;"   203";  2; 1;    88933;"       8.90  ";5
   0;   0;   8;9999;"   386";  3; 1;    84923;"       8.50  ";4
   0;   0;   8;9999;"   357";  4; 1;    82763;"       8.28  ";1
   0;   0;   8;9999;"   291";  5; 1;    84113;"       8.42  ";3
   0;   0;   8;9999;"    33";  6; 1;    92638;"       9.27  ";6
   0;   0;   8;9999;"   148";  7; 2;        0;"       0.00  ";0
   0;   0;   8;9999;"   151";  8; 2;        0;"       0.00  ";0
   0;   0;   9;9999;"   338";  1; 1;    81470;"       8.15  ";5
   0;   0;   9;9999;"   339";  2; 1;    81555;"       8.16  ";7
   0;   0;   9;9999;"    79";  3; 1;    81400;"       8.14  ";4
   0;   0;   9;9999;"   110";  4; 1;    79730;"       7.98  ";1
   0;   0;   9;9999;"    70";  5; 3;        0;"       0.00  ";0
   0;   0;   9;9999;"   317";  6; 1;    81115;"       8.12  ";3
   0;   0;   9;9999;"    41";  7; 1;    81095;"       8.11  ";2
   0;   0;   9;9999;"   273";  8; 1;    81495;"       8.15  ";6
   0;   0;  10;9999;"   184";  1; 1;    82858;"       8.29  ";3
   0;   0;  10;9999;"    65";  2; 1;    80653;"       8.07  ";1
   0;   0;  10;9999;"    82";  3; 1;    81563;"       8.16  ";2
   0;   0;  10;9999;"     2";  4; 1;    85298;"       8.53  ";5
   0;   0;  10;9999;"    80";  5; 1;    84023;"       8.41  ";4
   0;   0;  10;9999;"   169";  6; 2;        0;"       0.00  ";0
   0;   0;  10;9999;"    64";  7; 1;    87463;"       8.75  ";6
   0;   0;  10;9999;"   331";  8; 2;        0;"       0.00  ";0
   0;   0;  11;9999;"   156";  1; 1;    83313;"       8.34  ";5
   0;   0;  11;9999;"   358";  2; 1;    83388;"       8.34  ";6
   0;   0;  11;9999;"    92";  3; 1;    82538;"       8.26  ";3
   0;   0;  11;9999;"    81";  4; 1;    82528;"       8.26  ";2
   0;   0;  11;9999;"   320";  5; 1;    82323;"       8.24  ";1
   0;   0;  11;9999;"   292";  6; 1;    84353;"       8.44  ";7
   0;   0;  11;9999;"   204";  7; 1;    83028;"       8.31  ";4
   0;   0;  11;9999;"   279";  8; 1;    85003;"       8.51  ";8
   0;   0;  12;9999;"   154";  1; 1;    88818;"       8.89  ";8
   0;   0;  12;9999;"   277";  2; 1;    84843;"       8.49  ";3
   0;   0;  12;9999;"   105";  3; 1;    84603;"       8.47  ";2
   0;   0;  12;9999;"   181";  4; 1;    88573;"       8.86  ";7
   0;   0;  12;9999;"   377";  5; 1;    87378;"       8.74  ";5
   0;   0;  12;9999;"    93";  6; 1;    84298;"       8.43  ";1
   0;   0;  12;9999;"    90";  7; 1;    88503;"       8.86  ";6
   0;   0;  12;9999;"   400";  8; 1;    85388;"       8.54  ";4
   0;   0;  13;9999;"   205";  1; 1;    88668;"       8.87  ";7
   0;   0;  13;9999;"   337";  2; 1;    86068;"       8.61  ";4
   0;   0;  13;9999;"   385";  3; 1;    86703;"       8.68  ";6
   0;   0;  13;9999;"   244";  4; 1;    84078;"       8.41  ";1
   0;   0;  13;9999;"   393";  5; 1;    86593;"       8.66  ";5
   0;   0;  13;9999;"     4";  6; 1;    86033;"       8.61  ";3
   0;   0;  13;9999;"   376";  7; 1;    89368;"       8.94  ";8
   0;   0;  13;9999;"   370";  8; 1;    84183;"       8.42  ";2
   0;   0;  14;9999;"   410";  2; 1;    85278;"       8.53  ";2
   0;   0;  14;9999;"   374";  3; 1;    90873;"       9.09  ";5
   0;   0;  14;9999;"   234";  4; 1;    88453;"       8.85  ";3
   0;   0;  14;9999;"   369";  5; 1;    88948;"       8.90  ";4
   0;   0;  14;9999;"   286";  6; 1;    92998;"       9.30  ";6
   0;   0;  14;9999;"   295";  7; 1;    80978;"       8.10  ";1
   0;   0;  15;9999;"   258";  1; 1;    83159;"       8.32  ";8
   0;   0;  15;9999;"   371";  2; 1;    80819;"       8.09  ";6
   0;   0;  15;9999;"   189";  3; 1;    80519;"       8.06  ";5
   0;   0;  15;9999;"   190";  4; 1;    79139;"       7.92  ";1
   0;   0;  15;9999;"   274";  5; 1;    79449;"       7.95  ";3
   0;   0;  15;9999;"    69";  6; 1;    79319;"       7.94  ";2
   0;   0;  15;9999;"   173";  7; 1;    80464;"       8.05  ";4
   0;   0;  15;9999;"   278";  8; 1;    81909;"       8.20  ";7
   0;   0;  16;9999;"   187";  2; 1;    85662;"       8.57  ";3
   0;   0;  16;9999;"   100";  3; 1;    83352;"       8.34  ";1
   0;   0;  16;9999;"   188";  4; 2;        0;"       0.00  ";0
   0;   0;  16;9999;"   336";  5; 1;    85742;"       8.58  ";4
   0;   0;  16;9999;"   275";  6; 1;    85542;"       8.56  ";2
   0;   0;  16;9999;"    54";  7; 1;    86522;"       8.66  ";5
   0;   0;  17;9999;"    51";  2; 1;    93009;"       9.31  ";5
   0;   0;  17;9999;"   276";  3; 1;    85439;"       8.55  ";3
   0;   0;  17;9999;"   194";  4; 1;    83594;"       8.36  ";1
   0;   0;  17;9999;"   174";  5; 1;    84344;"       8.44  ";2
   0;   0;  17;9999;"    57";  6; 1;    86774;"       8.68  ";4
   0;   0;  18;9999;"   231";  1; 1;    73200;"       7.32  ";5
   0;   0;  18;9999;"    84";  2; 1;    75225;"       7.53  ";6
   0;   0;  18;9999;"   363";  3; 1;    70265;"       7.03  ";2
   0;   0;  18;9999;"   250";  4; 1;    67805;"       6.79  ";1
   0;   0;  18;9999;"    96";  5; 1;    71165;"       7.12  ";3
   0;   0;  18;9999;"    50";  6; 2;        0;"       0.00  ";0
   0;   0;  18;9999;"   340";  7; 1;    72165;"       7.22  ";4
   0;   0;  18;9999;"    61";  8; 1;    78135;"       7.82  ";7
   0;   0;  19;9999;"   281";  1; 4;        0;"       0.00  ";0
   0;   0;  19;9999;"   282";  2; 4;        0;"       0.00  ";0
   0;   0;  19;9999;"    39";  3; 1;    73274;"       7.33  ";3
   0;   0;  19;9999;"   214";  4; 1;    71184;"       7.12  ";1
   0;   0;  19;9999;"   267";  5; 1;    71289;"       7.13  ";2
   0;   0;  19;9999;"   348";  6; 1;    75439;"       7.55  ";6
   0;   0;  19;9999;"    97";  7; 1;    74424;"       7.45  ";4
